make,model,year,body_type,mileage,door_count,nr_seats,color,fuel_type,engine_capacity,engine_power,gearbox,transmission,pollution_standard,price,apple_carplay,android_auto,bluetooth,wireless_charging,navigation,internet,usb_port,head_up_display,ac,climatronic,climatronic_2zone,climatronic_3zone,climatronic_4zone,panoramic_roof,electric_sunroof,manual_sunroof,rear_glass_sunroof,upholstery_alcantara,upholstery_leather_mix,upholstery_leather,upholstery_fabric,electric_driver_seat,heated_driver_seat,heated_passenger_seat,ventilated_front_seats,ventilated_rear_seats,memory_seat,front_armrest,sport_steering_wheel,paddle_shifters,keyless_entry,keyless_go,heated_windshield,air_suspension,sport_suspension,predictive_acc,cruise_control,adaptive_cruise,bi_xenon,laser_lights,led_lights,xenon,dynamic_lights,follow_me_home,front_park_sensors,rear_park_sensors,park_assist,auto_park,camera_360,rear_camera,folding_mirrors,blind_spot,lane_assist,distance_control,autonomous_driving,isofix,equipment_count,is_well_equipped,equipment_tier
BMW,Seria 1,2019,Compacta,186000,5.0,5.0,Gri,Diesel,1995,190,Automata,4x4 (automat),Euro 6,18400.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,15,1,ultra
Volkswagen,Polo,2023,Masina de oras,63000,5.0,5.0,Alb,Benzina,999,95,Manuala,Fata,Euro 6d,14490.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,9,1,standard
BMW,X3,2021,SUV,123000,5.0,5.0,Albastru,Hibrid Plug-In,1998,293,Automata,4x4 (automat),Euro 5,30492.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,13,1,premium
Hyundai,i20,2021,Masina de oras,121000,5.0,5.0,Alb,Benzina,1197,84,Manuala,Fata,Euro 6,8999.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,5,0,standard
Mercedes-Benz,E,2020,Sedan,194169,5.0,5.0,Argint,Hibrid Plug-In,1950,306,Automata,Spate,Euro 6,25489.86,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,16,1,ultra
Kia,Sportage,2023,SUV,169000,5.0,5.0,Alb,Diesel,1598,136,Automata,Fata,Euro 6,21990.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,8,1,standard
Volkswagen,Polo,2022,Masina de oras,90331,5.0,5.0,Gri,Benzina,999,80,Manuala,Fata,Euro 6,10290.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,basic
Audi,A4,2014,Combi,186436,5.0,5.0,Negru,Diesel,1968,150,Manuala,Fata,Euro 5,8290.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,standard
BMW,X3,2020,SUV,186808,5.0,5.0,Gri,Diesel,1995,150,Automata,Spate,Euro 6b,22990.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,16,1,ultra
Audi,A6,2021,Combi,97000,5.0,6.0,Negru,Diesel,1984,272,Automata,Fata,Euro 6,26500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,basic
Renault,Captur,2014,SUV,255000,5.0,5.0,Albastru,Diesel,1461,90,Manuala,Fata,Euro 5b,5690.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,standard
Volvo,XC 60,2015,SUV,182433,5.0,5.0,Alb,Diesel,1969,190,Automata,Fata,Euro 6,14995.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,standard
Volkswagen,Crafter,2024,Monovolum,79650,4.0,3.0,Alb,Diesel,1968,140,Manuala,Fata,Euro 6,23900.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,standard
Renault,Grand Scenic,2010,Monovolum,244000,5.0,7.0,Maro,Diesel,1461,106,Manuala,Fata,Euro 4,4990.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,1,standard
Audi,Q5,2016,SUV,238927,5.0,5.0,Alb,Diesel,1968,190,Automata,4x4 (automat),Euro 6,15990.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,standard
Ford,Mondeo,2021,Sedan,129000,4.0,5.0,Negru,Hibrid,1999,187,Automata,Fata,Euro 6,13990.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,standard
Nissan,Juke,2016,SUV,177834,5.0,5.0,Galben/Auriu,Diesel,1461,110,Manuala,Fata,Euro 6,7990.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,7,1,standard
Maserati,Grecale,2022,SUV,87451,5.0,5.0,Negru,Benzina,1995,330,Automata,4x4 (automat),Euro 6,56990.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,14,1,premium
Dacia,Logan,2023,Sedan,103415,4.0,5.0,Alb,Benzina + GPL,999,90,Manuala,Fata,Euro 6,10900.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,standard
BMW,X3,2023,SUV,146500,5.0,5.0,Negru,Diesel,2993,303,Automata,4x4 (automat),Euro 6,35999.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,13,1,premium
Nissan,Qashqai,2008,SUV,215000,5.0,5.0,Negru,Diesel,1995,150,Manuala,4x4 (manual),Euro 4,3650.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,basic
Mercedes-Benz,GLS Maybach,2021,SUV,102500,5.0,4.0,Negru,Benzina,3982,557,Automata,4x4 (automat),Euro 6,115000.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,19,1,ultra
BMW,Seria 3,2014,Compacta,250000,4.0,5.0,Negru,Diesel,1995,184,Automata,4x4 (automat),Euro 6,13500.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,standard
Volkswagen,Touran,2016,Monovolum,248200,5.0,5.0,Gri,Diesel,1968,150,Manuala,Fata,Euro 6,9890.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,11,1,premium
Porsche,Cayenne,2020,SUV,113400,5.0,5.0,Negru,Hibrid Plug-In,2995,462,Automata,4x4 (automat),Euro 6,60487.9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,16,1,ultra
Citroën,C3,2022,Masina de oras,87100,5.0,5.0,Alb,Benzina,1199,83,Manuala,Fata,Euro 6,8990.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,standard
Volkswagen,Polo,2020,Masina de oras,107000,5.0,5.0,Alb,Benzina,999,80,Manuala,Fata,Euro 6,9750.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,standard
BMW,X5,2022,SUV,130360,5.0,7.0,Alte culori,Diesel,2993,286,Automata,4x4 (automat),Euro 6,44990.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,15,1,ultra
Renault,Megane,2019,Compacta,78000,5.0,5.0,Alb,Diesel,1461,116,Automata,Fata,Euro 6,11500.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,8,1,standard
BMW,Seria 7,2020,Sedan,162500,4.0,5.0,Alb,Diesel,2993,265,Automata,4x4 (automat),Euro 6,45999.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,20,1,ultra
Opel,Crossland,2020,SUV,65000,5.0,5.0,Negru,Benzina,1199,130,Automata,Fata,Euro 6,11498.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,basic
Kia,Sorento,2013,SUV,302000,5.0,5.0,Negru,Diesel,2199,197,Automata,4x4 (manual),Euro 6,8999.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10,1,premium
Toyota,Aygo,2020,Masina de oras,86904,5.0,5.0,Alb,Benzina,998,72,Manuala,Fata,Euro 6,8990.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,basic
Dacia,Logan,2020,Combi,108000,5.0,5.0,Alb,Diesel,1461,75,Manuala,Fata,Euro 6,9249.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,basic
Land Rover,Range Rover Evoque,2014,SUV,118000,5.0,5.0,Negru,Diesel,2179,150,Automata,4x4 (automat),Euro 6,11999.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,standard
Citroën,C3 AIRCROSS,2019,SUV,155000,5.0,5.0,Argint,Benzina,1199,110,Automata,Fata,Euro 6,9999.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,standard
BMW,Seria 5,2025,Sedan,7569,4.0,5.0,Gri,Benzina,1998,208,Automata,Spate,Euro 6,54500.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,15,1,ultra
BMW,X4,2021,SUV,159000,5.0,5.0,Negru,Diesel,2993,286,Automata,4x4 (automat),Euro 6,33998.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,13,1,premium
BMW,X3,2012,SUV,253518,5.0,5.0,Negru,Diesel,1995,184,Automata,4x4 (automat),Euro 5,11990.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,13,1,premium
BMW,Seria 3,2024,Sedan,22098,4.0,5.0,Negru,Diesel,1995,190,Automata,4x4 (automat),Euro 6,36800.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,15,1,ultra
Volkswagen,Passat,2018,Sedan,102500,4.0,5.0,Alte culori,Benzina,1498,150,Automata,Fata,Euro 6,15300.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,10,1,premium
Cupra,Formentor,2025,SUV,2339,5.0,5.0,Gri,Benzina,1498,150,Automata,Fata,Euro 6,35350.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,13,1,premium
Audi,A4,2020,Sedan,100139,5.0,5.0,Alb,Diesel,1968,190,Automata,Fata,Euro 6,27951.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,11,1,premium
Fiat,500,2011,Masina mica,151860,3.0,4.0,Alb,Benzina,1242,69,Manuala,Fata,Euro 5,4450.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,basic
Volkswagen,Golf,2020,Compacta,89230,5.0,5.0,Alb,Hibrid Plug-In,1395,150,Automata,Fata,Euro 6,20490.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,15,1,ultra
BMW,X5,2018,SUV,116000,5.0,5.0,Gri,Diesel,2993,258,Automata,4x4 (automat),Euro 6,32000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,11,1,premium
Mazda,CX-3,2018,SUV,182000,5.0,5.0,Rosu,Diesel,1499,105,Automata,4x4 (manual),Euro 6,12296.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,0,standard
Skoda,Octavia,2019,Combi,170256,5.0,5.0,Negru,Diesel,1968,150,Automata,Fata,Euro 6,12995.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,basic
Volkswagen,Tiguan,2020,SUV,49300,5.0,5.0,Alb,Diesel,1968,150,Automata,Fata,Euro 6d-Temp,21499.28,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,12,1,premium
Porsche,Macan,2015,SUV,150000,5.0,5.0,Alb,Diesel,2967,258,Automata,4x4 (automat),Euro 5,22500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,12,1,premium
Volkswagen,Golf,2021,Combi,182517,5.0,5.0,Argint,Diesel,1968,150,Automata,Fata,Euro 6,14999.99,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,11,1,premium
Skoda,Kodiaq,2021,SUV,90689,5.0,5.0,Negru,Diesel,1968,200,Automata,4x4 (automat),Euro 6,30980.01,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,14,1,premium
Skoda,Octavia,2020,Combi,183444,5.0,5.0,Gri,Diesel,1968,150,Automata,Fata,Euro 6,16940.0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,12,1,premium
Mercedes-Benz,CL 500,2011,Coupe,193000,2.0,4.0,Gri,Benzina,4663,435,Automata,4x4 (automat),Euro 5,31000.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,16,1,ultra
Audi,A4,2021,Combi,137844,5.0,5.0,Negru,Diesel,1968,204,Automata,4x4 (automat),Euro 6d-Temp,25700.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,12,1,premium
BMW,X4,2016,SUV,220000,5.0,5.0,Negru,Diesel,1995,190,Automata,4x4 (automat),Euro 6,17990.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,17,1,ultra
Opel,Mokka,2016,SUV,114300,5.0,5.0,Gri,Diesel,1598,136,Manuala,Fata,Euro 6b,8690.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,16,1,ultra
Renault,Kadjar,2020,SUV,98795,5.0,5.0,Albastru,Diesel,1461,116,Automata,Fata,Euro 6,16900.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,11,1,premium
Renault,Kadjar,2019,SUV,88770,5.0,5.0,Verde,Benzina,1332,140,Automata,Fata,Euro 6,15389.99,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,11,1,premium
Ford,Fiesta,2018,Masina mica,72048,5.0,5.0,Galben/Auriu,Benzina,999,100,Manuala,Fata,Euro 5,8750.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,1,premium
Hyundai,Tucson,2021,SUV,99700,5.0,5.0,Gri,Hibrid Plug-In,1598,265,Automata,4x4 (automat),Euro 6c,27990.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,16,1,ultra
Volkswagen,Sharan,2017,Monovolum,238000,5.0,5.0,Gri,Diesel,1968,184,Automata,4x4 (manual),Euro 6b,12990.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,17,1,ultra
Land Rover,Defender,2026,SUV,100,3.0,3.0,Verde,Diesel,2996,250,Automata,4x4 (automat),Euro 6,91530.45,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,19,1,ultra
Toyota,Camry,2022,Sedan,87400,4.0,5.0,Negru,Hibrid,2487,218,Automata,Fata,Euro 6,26990.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,12,1,premium
Skoda,RAPID,2017,Compacta,44000,5.0,5.0,Alte culori,Benzina,999,95,Manuala,Fata,Euro 6,9300.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,basic
Mazda,CX-60,2022,SUV,77127,5.0,5.0,Alb,Hibrid Plug-In,2488,327,Automata,4x4 (automat),Euro 6,34490.0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,17,1,ultra
Mercedes-Benz,C,2024,Sedan,14427,4.0,5.0,Albastru,Diesel,1993,197,Automata,4x4 (manual),Euro 6d,49899.19,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,15,1,ultra
Mercedes-Benz,A 250,2025,Compacta,19305,5.0,5.0,Gri,Hibrid Plug-In,1332,218,Automata,Fata,Euro 6,43900.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,15,1,ultra
Skoda,RAPID,2016,Sedan,168800,5.0,5.0,Alb,Benzina,1197,110,Manuala,Fata,Euro 6,6700.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,basic
Mercedes-Benz,GLC,2025,SUV,6503,5.0,5.0,Gri,Benzina,1999,204,Automata,4x4 (automat),Euro 6d-Temp,68365.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,12,1,premium
Ford,Transit,2018,Monovolum,380000,5.0,3.0,Galben/Auriu,Diesel,1995,105,Manuala,Fata,Euro 6,7900.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,basic
BMW,X3,2004,SUV,260000,5.0,5.0,Albastru,Diesel,2993,204,Automata,4x4 (automat),Euro 3,2900.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,8,1,standard
Ford,Transit Custom,2019,Monovolum,103000,4.0,3.0,Alb,Diesel,1995,130,Manuala,Fata,Euro 6,11900.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,standard
