make,model,year,body_type,mileage,door_count,nr_seats,color,fuel_type,engine_capacity,engine_power,gearbox,transmission,pollution_standard,price,apple_carplay,android_auto,bluetooth,wireless_charging,navigation,internet,usb_port,head_up_display,ac,climatronic,climatronic_2zone,climatronic_3zone,climatronic_4zone,panoramic_roof,electric_sunroof,manual_sunroof,rear_glass_sunroof,upholstery_alcantara,upholstery_leather_mix,upholstery_leather,upholstery_fabric,electric_driver_seat,heated_driver_seat,heated_passenger_seat,ventilated_front_seats,ventilated_rear_seats,memory_seat,front_armrest,sport_steering_wheel,paddle_shifters,keyless_entry,keyless_go,heated_windshield,air_suspension,sport_suspension,predictive_acc,cruise_control,adaptive_cruise,bi_xenon,laser_lights,led_lights,xenon,dynamic_lights,follow_me_home,front_park_sensors,rear_park_sensors,park_assist,auto_park,camera_360,rear_camera,folding_mirrors,blind_spot,lane_assist,distance_control,autonomous_driving,isofix,url
Dacia,Duster,2011,SUV,211 240 km,5,5,Negru,Diesel,1 461 cm3,110 CP,Manuala,Fata,Euro 5,4999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/dacia-duster-ver-1-5-dci-4x2-prestige-ID7HLtpz.html
Toyota,Hilux,2023,SUV,1 km,2,2,Alb,Diesel,2 393 cm3,150 CP,Manuala,Spate,Euro 6,33490,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/toyota-hilux-ID7HKqWX.html
BMW,i5,2024,Sedan,25 500 km,4,5,Rosu,Electric,,394 CP,Automata,4x4 (automat),Euro 6,57900,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-i5-ID7HBPMY.html
Mercedes-Benz,GLE Coupe,2024,SUV,6 825 km,5,5,Negru,Hibrid Plug-In,2 999 cm3,544 CP,Automata,4x4 (manual),Euro 6,117370,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gle-coupe-ver-amg-53-phev-ID7HEOAW.html
Dacia,Sandero Stepway,2023,Masina de oras,22 221 km,5,,Verde,Benzina,999 cm3,110 CP,Manuala,Fata,,13699.62,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-stepway-ver-tce-110-mt6-extremeplus-ID7HolLg.html
BMW,X3,2021,SUV,127 000 km,5,,Gri,Hibrid Plug-In,1 998 cm3,292 CP,Automata,4x4 (manual),,31900,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-x3-ver-xdrive30e-aut-m-sport-ID7HLYxo.html
Mercedes-Benz,GLE Coupe,2020,Coupe,110 000 km,5,5,Rosu,Diesel,2 925 cm3,272 CP,Automata,4x4 (automat),,54950,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-gle-coupe-ID7HNCax.html
Volvo,C70,2008,Cabrio,274 000 km,2,4,Negru,Diesel,1 997 cm3,136 CP,Manuala,Fata,,4600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volvo-c70-ver-2-0d-momentum-ID7HNCaC.html
BMW,M3,2024,Sedan,2 950 km,4,5,Gri,Benzina,2 993 cm3,550 CP,Automata,4x4 (automat),,105900,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-bmw-m3-ver-cs-ID7HNCat.html
BMW,Seria 3,2014,Sedan,198 000 km,5,,Negru,Benzina,1 598 cm3,136 CP,Automata,,,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ver-316i-aut-modern-line-ID7HNCaw.html
Toyota,RAV4,2021,SUV,163 276 km,5,5,Alb,Hibrid,2 487 cm3,222 CP,Automata,4x4 (automat),Euro 6d-Temp,22980,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/toyota-rav-4-ver-2-5-4x4-comfort-ID7HNCay.html
BMW,X1,2016,SUV,207 675 km,5,2,Alb,Diesel,1 995 cm3,150 CP,Automata,Fata,Euro 6,13990,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-x1-ver-sdrive18d-aut-sport-line-ID7HNCaq.html
Opel,Zafira,2018,Monovolum,111 540 km,5,,Albastru,Diesel,1 956 cm3,170 CP,Automata,Fata,,7550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/opel-zafira-ID7HFSwx.html
BMW,X1,2020,SUV,52 000 km,5,5,Negru,Hibrid Plug-In,1 499 cm3,220 CP,Automata,4x4 (manual),,21950,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/bmw-x1-ver-xdrive25e-sport-line-ID7HNCac.html
Volkswagen,Golf,2013,Combi,242 000 km,5,5,Negru,Diesel,1 598 cm3,110 CP,Manuala,Fata,Euro 5,3900,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-golf-ver-1-6-tdi-bmt-trendline-ID7HMxph.html
Mercedes-Benz,SLK,1997,Cabrio,196 000 km,2,2,Negru,Benzina,1 998 cm3,163 CP,Manuala,Spate,Euro 2,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-slk-ID7HJeE3.html
BMW,Seria 5,2019,Sedan,206 000 km,5,5,Alb,Diesel,1 995 cm3,184 CP,Automata,4x4 (automat),Euro 6,23299.76,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-520d-aut-ID7HNBC6.html
Toyota,RAV4,2005,SUV,230 000 km,5,5,Argint,Diesel,1 995 cm3,116 CP,Manuala,4x4 (automat),,3350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/toyota-rav-4-ver-2-0-d-4d-confort-ID7HNCab.html
Mercedes-Benz,GLB,2021,SUV,195 100 km,5,5,Gri,Benzina,1 332 cm3,163 CP,Automata,4x4 (automat),Euro 6,23989.46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glb-ver-200-7g-dct-style-ID7HNCa8.html
Hyundai,Tucson,2023,SUV,190 000 km,5,5,Alb,Hibrid Plug-In,1 598 cm3,265 CP,Automata,4x4 (automat),Euro 6,21950.01,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/hyundai-tucson-ver-phev-1-6-l-265-cp-4wd-6at-premium-ID7HN9Js.html
Skoda,Superb,2021,Sedan,138 000 km,5,,Alb,Diesel,1 968 cm3,190 CP,Automata,4x4 (automat),Euro 6,21900,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/skoda-superb-ver-2-0-tdi-dsg-style-ID7HMxCB.html
Seat,Leon,2015,Compacta,187 639 km,5,5,Gri,Diesel,1 598 cm3,105 CP,Automata,Fata,Euro 5,9750,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/seat-leon-ver-1-6-tdi-dpf-start-stop-dsg-i-tech-ID7HBPJG.html
BMW,X3,2021,SUV,185 700 km,5,5,Albastru,Diesel,1 995 cm3,190 CP,Automata,4x4 (automat),Euro 6c,26900,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-x3-ver-xdrive20d-aut-m-sport-ID7HMxmJ.html
Renault,Megane,2012,Compacta,167 000 km,5,,Gri,Benzina,1 397 cm3,130 CP,Manuala,Fata,,6048.79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/renault-megane-ver-tce-130-bose-edition-ID7HvFCe.html
Toyota,Hilux,2023,SUV,90 698 km,4,5,Albastru,Diesel,2 755 cm3,204 CP,Automata,4x4 (manual),Euro 6,48900,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/toyota-hilux-ver-2-8d-204cp-4x4-double-cab-at-gr-sport-ii-ID7HNBYx.html
Volvo,XC 90,2020,SUV,163 000 km,5,7,Albastru,Benzina,1 969 cm3,250 CP,Automata,4x4 (automat),Euro 6,31500,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volvo-xc-90-ver-b5-mhev-awd-7-locuri-momentum-ID7HyLK0.html
Mercedes-Benz,G,2025,SUV,5 472 km,5,,Verde,Benzina,3 982 cm3,585 CP,Automata,4x4 (manual),,257730,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-g-ver-amg-63-sw-long-aut-ID7HNCai.html
Peugeot,3008,2021,SUV,64 000 km,5,5,Albastru,Hibrid Plug-In,1 598 cm3,225 CP,Automata,,Euro 6,20993.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/peugeot-3008-ver-225-e-eat8-gt-pack-ID7HJDGy.html
Volvo,XC 60,2022,SUV,54 270 km,5,5,Albastru,Hibrid Plug-In,1 969 cm3,340 CP,Automata,4x4 (automat),Euro 6,37994,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/volvo-xc-60-ver-recharge-t6-twin-engine-eawd-inscription-expression-ID7HJCNm.html
Volvo,XC 60,2022,SUV,101 550 km,5,5,Negru,Hibrid Plug-In,1 969 cm3,340 CP,Automata,4x4 (automat),Euro 6,31957.31,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/volvo-xc-60-ver-recharge-t6-twin-engine-eawd-inscription-expression-ID7HLIuq.html
Lynk&Co,01,2025,SUV,50 km,4,5,Verde,Hibrid Plug-In,1 499 cm3,276 CP,Automata,Fata,Euro 6d,33590.81,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/lynk-co-01-ID7HNCag.html
Renault,Megane,2011,Combi,185 000 km,5,,Alb,Diesel,1 461 cm3,90 CP,Manuala,Fata,,3250,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/renault-megane-ver-dci-90-fap-paris-ID7HNCae.html
Volvo,XC 60,2022,SUV,126 450 km,5,5,Negru,Hibrid Plug-In,1 969 cm3,340 CP,Automata,4x4 (automat),Euro 6,31968.2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/volvo-xc-60-ver-recharge-t6-twin-engine-eawd-inscription-expression-ID7HLIbV.html
Kia,Ceed,2022,Combi,119 272 km,5,5,Alb,Benzina,998 cm3,100 CP,Manuala,,,12899.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/kia-ceed-ID7HMgFD.html
Mercedes-Benz,CLA,2021,Sedan,179 550 km,4,5,Gri,Benzina,1 332 cm3,136 CP,Automata,,Euro 6,22990,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-cla-ver-180-7g-dct-ID7HG4mh.html
BMW,Seria 5,2022,Sedan,144 400 km,4,5,Gri,Hibrid Plug-In,1 998 cm3,292 CP,Automata,,Euro 6,32972.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-530e-aut-m-sport-edition-ID7HBNZg.html
Skoda,RAPID,2013,Compacta,302 818 km,5,5,Albastru,Diesel,1 598 cm3,105 CP,Manuala,Fata,,2950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/skoda-rapid-ver-1-6-tdi-active-ID7HNCa9.html
BMW,Seria 3,2023,Combi,49 000 km,4,5,Negru,Benzina,1 998 cm3,184 CP,Automata,Spate,Euro 6,35750,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-seria-3-ver-320i-aut-edition-m-sport-shadow-ID7HAWgL.html
Audi,A4,2019,Sedan,100 000 km,5,5,Negru,Benzina,1 984 cm3,150 CP,Automata,Fata,Euro 6,23490,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/audi-a4-ver-2-0-35-tfsi-s-tronic-mhev-s-line-ID7HNCaa.html
BMW,Seria 5,2012,Sedan,249 000 km,4,5,Alb,Diesel,1 995 cm3,218 CP,Automata,4x4 (automat),Euro 6d-Temp,13980,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-seria-5-ver-525d-xdrive-at-ID7HNBQL.html
Mercedes-Benz,GLB,2021,SUV,199 870 km,5,5,Negru,Diesel,1 950 cm3,150 CP,Automata,,Euro 6,22990,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-glb-ver-200-d-8g-dct-ID7HBPOi.html
BMW,M8,2021,Sedan,102 300 km,4,5,Negru,Benzina,4 395 cm3,530 CP,Automata,4x4 (automat),Euro 6,57959,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/bmw-m8-ver-m850i-xdrive-ID7HHeUt.html
Ford,Edge,2018,SUV,147 000 km,5,5,Negru,Diesel,1 997 cm3,210 CP,Automata,4x4 (automat),Euro 6,16999,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/ford-edge-ver-2-0-tdci-bi-turbo-4x4-st-line-ID7HxX1O.html
Peugeot,3008,2021,SUV,161 400 km,5,5,Gri,Hibrid Plug-In,1 598 cm3,225 CP,Automata,,Euro 6,16976.3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/peugeot-3008-ver-225-e-eat8-allure-pack-ID7HHeVl.html
Nissan,Qashqai,2019,SUV,221 000 km,5,5,Gri,Diesel,1 461 cm3,115 CP,Manuala,Fata,Euro 6,13999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/nissan-qashqai-ver-1-5-dci-teknaplus-ID7HDQ8G.html
Land Rover,Range Rover,2020,SUV,132 700 km,5,5,Negru,Hibrid Plug-In,1 997 cm3,404 CP,Automata,4x4 (automat),Euro 6,43950,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/land-rover-range-rover-ver-p400e-vogue-ID7HHeVI.html
Renault,Kadjar,2016,SUV,190 000 km,5,5,Argint,Diesel,1 598 cm3,130 CP,Manuala,4x4 (manual),Euro 6,12299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/renault-kadjar-ver-energy-dci-130-crossborder-ID7HNCa7.html
Ford,Kuga,2025,SUV,4 500 km,5,,Gri,Hibrid Plug-In,,243 CP,Automata,Fata,Euro 6,34949.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/ford-kuga-ver-2-5-duratec-fwd-phev-active-x-ID7HNC9G.html
Dacia,Sandero,2008,Masina de oras,180 000 km,5,5,Rosu,Benzina,1 598 cm3,87 CP,Manuala,Fata,,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-6-mpi-laureate-ID7HNCa1.html
Peugeot,207,2007,Masina de oras,84 913 km,5,5,Rosu,Benzina,1 360 cm3,90 CP,Manuala,Fata,,2900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/peugeot-207-ver-1-4e-16v-sport-ID7HNC9T.html
Ford,Mondeo,2015,Sedan,138 000 km,5,5,Albastru,Diesel,1 596 cm3,115 CP,Manuala,Fata,,7900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/ford-mondeo-ver-1-6-tdci-trend-ID7HNC9R.html
Volkswagen,Passat,2026,Combi,1 500 km,5,,Gri,Benzina,1 498 cm3,150 CP,Automata,Fata,,15700,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/volkswagen-passat-ver-1-5-etsi-dsg-mhev-business-ID7HNCa0.html
Mercedes-Benz,ML,2011,SUV,254 000 km,5,,Gri,Diesel,2 987 cm3,231 CP,Automata,4x4 (automat),,7700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-ml-ver-350-cdi-aut-ID7HNC9U.html
Audi,Q3,2012,SUV,232 800 km,5,5,Negru,Diesel,1 968 cm3,140 CP,Manuala,Fata,Euro 5,11490,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/audi-q3-ver-2-0-tdi-ID7HNC9Y.html
Mercedes-Benz,Sprinter,2015,Monovolum,273 745 km,4,,Gri,Diesel,2 143 cm3,129 CP,Manuala,Spate,,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autovit.ro/autoturisme/anunt/mercedes-benz-sprinter-ver-bluetec-906-233-blueefficiency-ID7HNC9J.html
Jeep,Renegade,2022,SUV,89 214 km,5,,Gri,Hibrid Plug-In,1 332 cm3,131 CP,Automata,4x4 (automat),,17500.23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/jeep-renegade-ID7HNnAC.html
Suzuki,Vitara,2015,SUV,265 000 km,5,5,Portocaliu,Diesel,1 598 cm3,120 CP,Manuala,Fata,Euro 5,7900,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,https://www.autovit.ro/autoturisme/anunt/suzuki-vitara-ver-1-6-ddis-4x2-comfortplus-ID7HKWk9.html
